算法名称,显示名称,录制索引,回放索引,录制按键ID,回放按键ID,录制按键时间(ms),回放按键时间(ms),绝对延时(ms),算法平均延时(ms),相对延时(ms)
smc_11-21-土耳其进行曲_smc,smc,98,100,48,48,8064.2,8077.2,13.0,15.14918918918918,-2.1491891891891797
smc_11-21-土耳其进行曲_smc,smc,99,101,49,49,8142.2,8180.0,37.8,15.14918918918918,22.650810810810817
smc_11-21-土耳其进行曲_smc,smc,100,102,37,37,8264.0,8282.3,18.3,15.14918918918918,3.150810810810821
smc_11-21-土耳其进行曲_smc,smc,101,103,52,52,8281.4,8296.0,14.6,15.14918918918918,-0.54918918918918
smc_11-21-土耳其进行曲_smc,smc,102,105,40,40,8465.0,8487.3,22.3,15.14918918918918,7.150810810810821
smc_11-21-土耳其进行曲_smc,smc,103,104,44,44,8467.4,8485.0,17.6,15.14918918918918,2.4508108108108217
smc_11-21-土耳其进行曲_smc,smc,104,106,40,40,8629.6,8638.5,8.9,15.14918918918918,-6.249189189189179
smc_11-21-土耳其进行曲_smc,smc,105,107,44,44,8645.0,8658.2,13.2,15.14918918918918,-1.9491891891891804
smc_11-21-土耳其进行曲_smc,smc,106,108,56,56,8718.6,8734.8,16.2,15.14918918918918,1.0508108108108196
smc_11-21-土耳其进行曲_smc,smc,107,109,54,54,8739.4,8754.8,15.4,15.14918918918918,0.2508108108108207
smc_11-21-土耳其进行曲_smc,smc,108,110,44,44,8865.2,8898.0,32.8,15.14918918918918,17.650810810810817
smc_11-21-土耳其进行曲_smc,smc,109,111,40,40,8897.0,8915.9,18.9,15.14918918918918,3.750810810810819
smc_11-21-土耳其进行曲_smc,smc,110,112,54,54,9023.8,9039.6,15.8,15.14918918918918,0.650810810810821
smc_11-21-土耳其进行曲_smc,smc,111,113,52,52,9116.0,9132.6,16.6,15.14918918918918,1.4508108108108217
smc_11-21-土耳其进行曲_smc,smc,112,114,40,40,9220.0,9238.9,18.9,15.14918918918918,3.750810810810819
smc_11-21-土耳其进行曲_smc,smc,113,115,51,51,9229.0,9245.0,16.0,15.14918918918918,0.8508108108108203
smc_11-21-土耳其进行曲_smc,smc,115,116,52,52,9293.0,9308.8,15.8,15.14918918918918,0.650810810810821
smc_11-21-土耳其进行曲_smc,smc,116,117,37,37,9437.8,9456.3,18.5,15.14918918918918,3.3508108108108203
smc_11-21-土耳其进行曲_smc,smc,117,118,56,56,9445.0,9460.6,15.6,15.14918918918918,0.45081081081082
smc_11-21-土耳其进行曲_smc,smc,118,119,40,40,9624.4,9640.7,16.3,15.14918918918918,1.150810810810821
smc_11-21-土耳其进行曲_smc,smc,120,122,44,44,9789.4,9796.2,6.8,15.14918918918918,-8.349189189189179
smc_11-21-土耳其进行曲_smc,smc,121,121,40,40,9794.8,9780.1,-14.7,15.14918918918918,-29.84918918918918
smc_11-21-土耳其进行曲_smc,smc,122,123,57,57,9837.4,9850.6,13.2,15.14918918918918,-1.9491891891891804
smc_11-21-土耳其进行曲_smc,smc,123,124,56,56,9933.4,9949.4,16.0,15.14918918918918,0.8508108108108203
smc_11-21-土耳其进行曲_smc,smc,124,125,40,40,10006.8,9998.9,-7.9,15.14918918918918,-23.04918918918918
smc_11-21-土耳其进行曲_smc,smc,125,126,55,55,10010.4,10024.2,13.8,15.14918918918918,-1.349189189189179
smc_11-21-土耳其进行曲_smc,smc,126,127,44,44,10014.6,10039.8,25.2,15.14918918918918,10.05081081081082
smc_11-21-土耳其进行曲_smc,smc,127,128,56,56,10101.6,10113.4,11.8,15.14918918918918,-3.349189189189179
smc_11-21-土耳其进行曲_smc,smc,128,129,37,37,10189.8,10208.1,18.3,15.14918918918918,3.150810810810821
smc_11-21-土耳其进行曲_smc,smc,129,130,63,63,10219.4,10230.6,11.2,15.14918918918918,-3.9491891891891804
smc_11-21-土耳其进行曲_smc,smc,130,131,61,61,10282.2,10296.6,14.4,15.14918918918918,-0.7491891891891793
smc_11-21-土耳其进行曲_smc,smc,131,132,44,44,10365.6,10382.2,16.6,15.14918918918918,1.4508108108108217
smc_11-21-土耳其进行曲_smc,smc,132,133,40,40,10368.2,10385.7,17.5,15.14918918918918,2.3508108108108203
smc_11-21-土耳其进行曲_smc,smc,133,134,60,60,10371.4,10387.2,15.8,15.14918918918918,0.650810810810821
smc_11-21-土耳其进行曲_smc,smc,134,135,61,61,10460.2,10472.4,12.2,15.14918918918918,-2.9491891891891804
smc_11-21-土耳其进行曲_smc,smc,135,136,37,37,10551.4,10570.7,19.3,15.14918918918918,4.150810810810821
smc_11-21-土耳其进行曲_smc,smc,136,137,63,63,10566.6,10580.2,13.6,15.14918918918918,-1.54918918918918
smc_11-21-土耳其进行曲_smc,smc,137,138,61,61,10646.8,10656.6,9.8,15.14918918918918,-5.349189189189179
smc_11-21-土耳其进行曲_smc,smc,138,139,44,44,10731.2,10746.4,15.2,15.14918918918918,0.05081081081081962
smc_11-21-土耳其进行曲_smc,smc,139,140,40,40,10742.0,10761.3,19.3,15.14918918918918,4.150810810810821
smc_11-21-土耳其进行曲_smc,smc,140,141,60,60,10755.6,10772.6,17.0,15.14918918918918,1.8508108108108203
smc_11-21-土耳其进行曲_smc,smc,141,142,61,61,10828.0,10843.2,15.2,15.14918918918918,0.05081081081081962
smc_11-21-土耳其进行曲_smc,smc,142,143,37,37,10940.0,10957.1,17.1,15.14918918918918,1.9508108108108217
smc_11-21-土耳其进行曲_smc,smc,143,144,64,64,10951.8,10968.8,17.0,15.14918918918918,1.8508108108108203
smc_11-21-土耳其进行曲_smc,smc,144,145,40,40,11128.4,11147.1,18.7,15.14918918918918,3.5508108108108196
smc_11-21-土耳其进行曲_smc,smc,145,146,44,44,11138.4,11156.0,17.6,15.14918918918918,2.4508108108108217
smc_11-21-土耳其进行曲_smc,smc,146,148,44,44,11327.4,11341.6,14.2,15.14918918918918,-0.9491891891891804
smc_11-21-土耳其进行曲_smc,smc,148,149,61,61,11353.0,11365.8,12.8,15.14918918918918,-2.349189189189179
smc_11-21-土耳其进行曲_smc,smc,149,150,40,40,11520.6,11534.5,13.9,15.14918918918918,-1.2491891891891793
smc_11-21-土耳其进行曲_smc,smc,150,151,63,63,11539.4,11552.4,13.0,15.14918918918918,-2.1491891891891797
smc_11-21-土耳其进行曲_smc,smc,151,152,44,44,11541.0,11554.2,13.2,15.14918918918918,-1.9491891891891804
smc_11-21-土耳其进行曲_smc,smc,152,155,32,32,11737.0,11755.5,18.5,15.14918918918918,3.3508108108108203
smc_11-21-土耳其进行曲_smc,smc,153,154,64,64,11739.6,11754.6,15.0,15.14918918918918,-0.14918918918917967
smc_11-21-土耳其进行曲_smc,smc,154,157,39,39,11924.2,11945.9,21.7,15.14918918918918,6.55081081081082
smc_11-21-土耳其进行曲_smc,smc,155,156,44,44,11938.4,11923.0,-15.4,15.14918918918918,-30.54918918918918
smc_11-21-土耳其进行曲_smc,smc,156,158,63,63,11939.6,11952.8,13.2,15.14918918918918,-1.9491891891891804
smc_11-21-土耳其进行曲_smc,smc,157,160,39,39,12110.1,12129.1,19.0,15.14918918918918,3.8508108108108203
smc_11-21-土耳其进行曲_smc,smc,158,159,44,44,12114.8,12121.2,6.4,15.14918918918918,-8.74918918918918
smc_11-21-土耳其进行曲_smc,smc,159,161,61,61,12135.0,12148.2,13.2,15.14918918918918,-1.9491891891891804
smc_11-21-土耳其进行曲_smc,smc,160,162,60,60,12309.8,12323.2,13.4,15.14918918918918,-1.7491891891891793
smc_11-21-土耳其进行曲_smc,smc,161,163,39,39,12325.9,12335.1,9.2,15.14918918918918,-5.94918918918918
smc_11-21-土耳其进行曲_smc,smc,162,164,44,44,12336.8,12364.4,27.6,15.14918918918918,12.450810810810822
smc_11-21-土耳其进行曲_smc,smc,163,166,61,61,12515.4,12527.0,11.6,15.14918918918918,-3.54918918918918
smc_11-21-土耳其进行曲_smc,smc,164,167,32,32,12519.1,12537.7,18.6,15.14918918918918,3.4508108108108217
smc_11-21-土耳其进行曲_smc,smc,165,169,39,39,12696.1,12716.3,20.2,15.14918918918918,5.05081081081082
smc_11-21-土耳其进行曲_smc,smc,166,168,56,56,12697.2,12712.8,15.6,15.14918918918918,0.45081081081082
smc_11-21-土耳其进行曲_smc,smc,167,170,44,44,12701.2,12716.4,15.2,15.14918918918918,0.05081081081081962
smc_11-21-土耳其进行曲_smc,smc,168,171,57,57,12886.2,12898.6,12.4,15.14918918918918,-2.7491891891891793
smc_11-21-土耳其进行曲_smc,smc,169,172,54,54,13065.0,13079.4,14.4,15.14918918918918,-0.7491891891891793
smc_11-21-土耳其进行曲_smc,smc,170,173,52,52,13279.0,13293.4,14.4,15.14918918918918,-0.7491891891891793
smc_11-21-土耳其进行曲_smc,smc,171,174,40,40,13279.1,13296.9,17.8,15.14918918918918,2.650810810810821
smc_11-21-土耳其进行曲_smc,smc,172,175,44,44,13285.0,13300.4,15.4,15.14918918918918,0.2508108108108207
smc_11-21-土耳其进行曲_smc,smc,173,176,37,37,13287.7,13304.3,16.6,15.14918918918918,1.4508108108108217
smc_11-21-土耳其进行曲_smc,smc,174,177,51,51,13677.4,13697.4,20.0,15.14918918918918,4.85081081081082
smc_11-21-土耳其进行曲_smc,smc,175,178,37,37,13692.3,13710.3,18.0,15.14918918918918,2.8508108108108203
