呾楊靡備,珆尨靡備,翹秶坰竘,隙溫坰竘,翹秶偌瑩ID,隙溫偌瑩ID,翹秶偌瑩奀潔(ms),隙溫偌瑩奀潔(ms),橈勤晊奀(ms),呾楊す歙晊奀(ms),眈勤晊奀(ms)
smc_11-21-秞論聆彸2,smc,126,126,61,61,9592.3,9604.3,12,14.70310880829015,-2.703108808
smc_11-21-秞論聆彸2,smc,127,127,48,48,9681.7,9692.7,11,14.70310880829015,-3.703108808
smc_11-21-秞論聆彸2,smc,128,128,60,60,9692.5,9704.9,12.4,14.70310880829015,-2.303108808
smc_11-21-秞論聆彸2,smc,129,129,47,47,9781.7,9796.1,14.4,14.70310880829015,-0.303108808
smc_11-21-秞論聆彸2,smc,130,130,59,59,9787.9,9798.9,11,14.70310880829015,-3.703108808
smc_11-21-秞論聆彸2,smc,131,131,58,58,9875.3,9889.3,14,14.70310880829015,-0.703108808
smc_11-21-秞論聆彸2,smc,132,132,46,46,9879.1,9894.1,15,14.70310880829015,0.29689119170985023
smc_11-21-秞論聆彸2,smc,133,133,57,57,9969.9,9982.9,13,14.70310880829015,-1.703108808
smc_11-21-秞論聆彸2,smc,134,134,45,45,9974.9,9989.9,15,14.70310880829015,0.29689119170985023
smc_11-21-秞論聆彸2,smc,135,135,56,56,10068.1,10081.7,13.6,14.70310880829015,-1.103108808
smc_11-21-秞論聆彸2,smc,136,136,44,44,10078.5,10091.9,13.4,14.70310880829015,-1.303108808
smc_11-21-秞論聆彸2,smc,137,138,43,43,10165.9,10182.9,17,14.70310880829015,2.2968911917098502
smc_11-21-秞論聆彸2,smc,138,137,55,55,10167.3,10179.5,12.2,14.70310880829015,-2.503108808
smc_11-21-秞論聆彸2,smc,139,140,42,42,10263.9,10278.5,14.6,14.70310880829015,-0.103108808
smc_11-21-秞論聆彸2,smc,140,139,54,54,10264.9,10278.1,13.2,14.70310880829015,-1.503108808
smc_11-21-秞論聆彸2,smc,141,141,53,53,10351.5,10365.7,14.2,14.70310880829015,-0.503108808
smc_11-21-秞論聆彸2,smc,142,142,41,41,10355.9,10369.9,14,14.70310880829015,-0.703108808
smc_11-21-秞論聆彸2,smc,143,143,52,52,10456.5,10470.9,14.4,14.70310880829015,-0.303108808
smc_11-21-秞論聆彸2,smc,144,144,40,40,10468.5,10482.4,13.9,14.70310880829015,-0.803108808
smc_11-21-秞論聆彸2,smc,145,145,51,51,10561.9,10575.9,14,14.70310880829015,-0.703108808
smc_11-21-秞論聆彸2,smc,146,146,39,39,10566.1,10579.6,13.5,14.70310880829015,-1.203108808
smc_11-21-秞論聆彸2,smc,147,147,38,38,10653.7,10669.2,15.5,14.70310880829015,0.7968911917098502
smc_11-21-秞論聆彸2,smc,148,148,50,50,10669.5,10682.7,13.2,14.70310880829015,-1.503108808
smc_11-21-秞論聆彸2,smc,149,149,49,49,10767.3,10783.1,15.8,14.70310880829015,1.096891191709851
smc_11-21-秞論聆彸2,smc,150,150,37,37,10768.1,10783.4,15.3,14.70310880829015,0.5968911917098509
smc_11-21-秞論聆彸2,smc,151,151,36,36,10857.9,10872.6,14.7,14.70310880829015,-0.003108808
smc_11-21-秞論聆彸2,smc,152,152,48,48,10869.1,10881.1,12,14.70310880829015,-2.703108808
smc_11-21-秞論聆彸2,smc,153,153,47,47,10961.3,10975.9,14.6,14.70310880829015,-0.103108808
smc_11-21-秞論聆彸2,smc,154,154,35,35,10969.3,10982.8,13.5,14.70310880829015,-1.203108808
smc_11-21-秞論聆彸2,smc,155,155,46,46,11055.3,11071.1,15.8,14.70310880829015,1.096891191709851
smc_11-21-秞論聆彸2,smc,156,156,34,34,11062.3,11074.8,12.5,14.70310880829015,-2.203108808
smc_11-21-秞論聆彸2,smc,157,157,45,45,11150.5,11165.9,15.4,14.70310880829015,0.6968911917098506
smc_11-21-秞論聆彸2,smc,158,158,33,33,11162.3,11177.8,15.5,14.70310880829015,0.7968911917098502
smc_11-21-秞論聆彸2,smc,159,159,44,44,11251.9,11265.9,14,14.70310880829015,-0.703108808
smc_11-21-秞論聆彸2,smc,160,160,32,32,11265.3,11279,13.7,14.70310880829015,-1.003108808
smc_11-21-秞論聆彸2,smc,161,161,31,31,11356.5,11372.6,16.1,14.70310880829015,1.3968911917098517
smc_11-21-秞論聆彸2,smc,162,162,43,43,11356.7,11373.3,16.6,14.70310880829015,1.8968911917098517
smc_11-21-秞論聆彸2,smc,163,163,42,42,11440.1,11456.7,16.6,14.70310880829015,1.8968911917098517
smc_11-21-秞論聆彸2,smc,164,164,30,30,11459.5,11473.6,14.1,14.70310880829015,-0.603108808
smc_11-21-秞論聆彸2,smc,165,165,41,41,11549.3,11565.3,16,14.70310880829015,1.2968911917098502
smc_11-21-秞論聆彸2,smc,166,166,29,29,11552.9,11569,16.1,14.70310880829015,1.3968911917098517
smc_11-21-秞論聆彸2,smc,167,167,40,40,11644.9,11661.4,16.5,14.70310880829015,1.7968911917098502
smc_11-21-秞論聆彸2,smc,168,168,28,28,11660.3,11674.8,14.5,14.70310880829015,-0.203108808
smc_11-21-秞論聆彸2,smc,169,169,39,39,11748.7,11763.8,15.1,14.70310880829015,0.3968911917098499
smc_11-21-秞論聆彸2,smc,170,170,27,27,11760.9,11779.4,18.5,14.70310880829015,3.7968911917098502
smc_11-21-秞論聆彸2,smc,171,171,38,38,11850.5,11863.6,13.1,14.70310880829015,-1.603108808
smc_11-21-秞論聆彸2,smc,172,172,26,26,11863.3,11880,16.7,14.70310880829015,1.9968911917098495
smc_11-21-秞論聆彸2,smc,173,173,25,25,11952.7,11966.4,13.7,14.70310880829015,-1.003108808
smc_11-21-秞論聆彸2,smc,174,174,37,37,11953.9,11969.2,15.3,14.70310880829015,0.5968911917098509
smc_11-21-秞論聆彸2,smc,175,175,24,24,12051.9,12069.2,17.3,14.70310880829015,2.596891191709851
smc_11-21-秞論聆彸2,smc,176,176,36,36,12058.5,12073.6,15.1,14.70310880829015,0.3968911917098499
smc_11-21-秞論聆彸2,smc,177,177,35,35,12148.9,12163.8,14.9,14.70310880829015,0.1968911917098506
smc_11-21-秞論聆彸2,smc,178,178,23,23,12155.3,12168.8,13.5,14.70310880829015,-1.203108808
smc_11-21-秞論聆彸2,smc,179,179,34,34,12246.1,12259,12.9,14.70310880829015,-1.803108808
smc_11-21-秞論聆彸2,smc,180,180,22,22,12260.1,12274.6,14.5,14.70310880829015,-0.203108808
smc_11-21-秞論聆彸2,smc,181,181,33,33,12345.7,12360.6,14.9,14.70310880829015,0.1968911917098506
smc_11-21-秞論聆彸2,smc,182,182,21,21,12360.1,12373.8,13.7,14.70310880829015,-1.003108808
smc_11-21-秞論聆彸2,smc,183,183,32,32,12447.1,12461.4,14.3,14.70310880829015,-0.403108808
smc_11-21-秞論聆彸2,smc,184,184,20,20,12456.9,12475.8,18.9,14.70310880829015,4.196891191709849
smc_11-21-秞論聆彸2,smc,185,185,31,31,12551.7,12567.4,15.7,14.70310880829015,0.9968911917098495
smc_11-21-秞論聆彸2,smc,186,186,19,19,12554.1,12572.6,18.5,14.70310880829015,3.7968911917098502
smc_11-21-秞論聆彸2,smc,187,187,30,30,12649.9,12666,16.1,14.70310880829015,1.3968911917098517
smc_11-21-秞論聆彸2,smc,188,188,18,18,12654.5,12669.2,14.7,14.70310880829015,-0.003108808
smc_11-21-秞論聆彸2,smc,189,189,17,17,12753.3,12772.8,19.5,14.70310880829015,4.79689119170985
smc_11-21-秞論聆彸2,smc,190,190,29,29,12758.9,12775.6,16.7,14.70310880829015,1.9968911917098495
smc_11-21-秞論聆彸2,smc,191,191,28,28,12866.7,12883.2,16.5,14.70310880829015,1.7968911917098502
smc_11-21-秞論聆彸2,smc,192,192,16,16,12882.3,12899.2,16.9,14.70310880829015,2.196891191709849
